815 Stórhöfði Meðalhiti
nr	ar	 man	   t	mat
815	1882	 1	 0.9	4
815	1882	 2	-0.2	4
815	1882	 3	-0.9	4
815	1882	 4	 1.6	4
815	1882	 5	 5.0	4
815	1882	 6	 7.8	4
815	1882	 7	10.2	4
815	1882	 8	 8.3	4
815	1882	 9	 5.8	4
815	1882	10	 6.6	4
815	1882	11	 0.6	4
815	1882	12	-0.4	4
815	1883	 1	 2.1	4
815	1883	 2	 1.2	4
815	1883	 3	 0.5	4
815	1883	 4	 4.3	4
815	1883	 5	 4.2	4
815	1883	 6	 8.0	4
815	1883	 7	10.0	4
815	1883	 8	 9.2	4
815	1883	 9	 7.5	4
815	1883	10	 4.4	4
815	1883	11	 2.4	4
815	1883	12	 0.6	4
815	1884	 1	 0.0	4
815	1884	 2	 1.8	4
815	1884	 3	 3.0	4
815	1884	 4	 4.2	4
815	1884	 5	 4.4	4
815	1884	 6	 7.4	4
815	1884	 7	 9.5	4
815	1884	 8	 9.2	4
815	1884	 9	 7.2	4
815	1884	10	 3.3	4
815	1884	11	 1.9	4
815	1884	12	 1.1	4
815	1885	 1	 2.4	4
815	1885	 2	-3.2	4
815	1885	 3	-0.7	4
815	1885	 4	 3.4	4
815	1885	 5	 5.0	4
815	1885	 6	 6.6	4
815	1885	 7	 8.4	4
815	1885	 8	 8.4	4
815	1885	 9	 6.8	4
815	1885	10	 2.8	4
815	1885	11	 2.0	4
815	1885	12	-0.0	4
815	1886	 1	-2.3	4
815	1886	 2	 0.2	4
815	1886	 3	 1.2	4
815	1886	 4	 2.0	4
815	1886	 5	 5.1	4
815	1886	 6	 7.7	4
815	1886	 7	 9.2	4
815	1886	 8	 8.3	4
815	1886	 9	 7.1	4
815	1886	10	 5.4	4
815	1886	11	 2.4	4
815	1886	12	-2.3	4
815	1887	 1	-0.2	4
815	1887	 2	 0.4	4
815	1887	 3	 0.6	4
815	1887	 4	 1.8	4
815	1887	 5	 5.2	4
815	1887	 6	 8.7	4
815	1887	 7	 9.3	4
815	1887	 8	 8.8	4
815	1887	 9	 6.9	4
815	1887	10	 3.5	4
815	1887	11	-0.5	4
815	1887	12	-2.1	4
815	1888	 1	 0.9	4
815	1888	 2	 0.4	4
815	1888	 3	-1.5	4
815	1888	 4	 2.4	4
815	1888	 5	 3.1	4
815	1888	 6	 7.0	4
815	1888	 7	 8.8	4
815	1888	 8	 8.5	4
815	1888	 9	 7.4	4
815	1888	10	 3.8	4
815	1888	11	 2.1	4
815	1888	12	 1.0	4
815	1889	 1	 0.3	4
815	1889	 2	-1.0	4
815	1889	 3	 1.8	4
815	1889	 4	 3.2	4
815	1889	 5	 8.1	4
815	1889	 6	 9.1	4
815	1889	 7	11.2	4
815	1889	 8	10.6	4
815	1889	 9	 7.7	4
815	1889	10	 5.6	4
815	1889	11	 3.1	4
815	1889	12	 1.6	4
815	1890	 1	 0.9	4
815	1890	 2	 2.7	4
815	1890	 3	 1.0	4
815	1890	 4	 4.7	4
815	1890	 5	 7.7	4
815	1890	 6	 7.7	4
815	1890	 7	10.2	4
815	1890	 8	 9.7	4
815	1890	 9	 7.7	4
815	1890	10	 4.2	4
815	1890	11	 2.3	4
815	1890	12	 2.8	4
815	1891	 1	 1.0	4
815	1891	 2	 2.2	4
815	1891	 3	-3.7	4
815	1891	 4	 3.9	4
815	1891	 5	 5.5	4
815	1891	 6	 9.2	4
815	1891	 7	10.9	4
815	1891	 8	 9.4	4
815	1891	 9	 7.2	4
815	1891	10	 5.8	4
815	1891	11	 2.0	4
815	1891	12	 0.3	4
815	1892	 1	-1.3	4
815	1892	 2	-1.5	4
815	1892	 3	-0.9	4
815	1892	 4	 2.7	4
815	1892	 5	 4.3	4
815	1892	 6	 7.7	4
815	1892	 7	 9.1	4
815	1892	 8	 8.2	4
815	1892	 9	 5.4	4
815	1892	10	 3.5	4
815	1892	11	 2.1	4
815	1892	12	 0.0	4
815	1893	 1	 1.1	4
815	1893	 2	 0.6	4
815	1893	 3	 1.5	4
815	1893	 4	 4.0	4
815	1893	 5	 6.8	4
815	1893	 6	 9.0	4
815	1893	 7	10.8	4
815	1893	 8	10.6	4
815	1893	 9	 7.1	4
815	1893	10	 3.1	4
815	1893	11	 0.6	4
815	1893	12	-0.0	4
815	1894	 1	 0.8	4
815	1894	 2	-0.1	4
815	1894	 3	 1.6	4
815	1894	 4	 5.8	4
815	1894	 5	 5.8	4
815	1894	 6	 8.1	4
815	1894	 7	10.7	4
815	1894	 8	10.0	4
815	1894	 9	 8.1	4
815	1894	10	 5.0	4
815	1894	11	 3.7	4
815	1894	12	-0.0	4
815	1895	 1	-0.8	4
815	1895	 2	 2.4	4
815	1895	 3	 1.7	4
815	1895	 4	 2.5	4
815	1895	 5	 7.1	4
815	1895	 6	 9.4	4
815	1895	 7	10.3	4
815	1895	 8	10.5	4
815	1895	 9	 8.0	4
815	1895	10	 2.7	4
815	1895	11	 2.5	4
815	1895	12	 0.9	4
815	1896	 1	 0.6	4
815	1896	 2	 3.0	4
815	1896	 3	-0.1	4
815	1896	 4	 3.5	4
815	1896	 5	 6.3	4
815	1896	 6	 7.6	4
815	1896	 7	 9.5	4
815	1896	 8	 9.0	4
815	1896	 9	 6.6	4
815	1896	10	 1.9	4
815	1896	11	 2.8	4
815	1896	12	 2.5	4
815	1897	 1	 0.3	4
815	1897	 2	 0.6	4
815	1897	 3	 1.8	4
815	1897	 4	 3.7	4
815	1897	 5	 4.6	4
815	1897	 6	 7.8	4
815	1897	 7	10.1	4
815	1897	 8	10.2	4
815	1897	 9	 6.7	4
815	1897	10	 5.2	4
815	1897	11	 2.6	4
815	1897	12	 2.4	4
815	1898	 1	 1.5	4
815	1898	 2	-1.7	4
815	1898	 3	 0.5	4
815	1898	 4	 3.9	4
815	1898	 5	 4.9	4
815	1898	 6	 8.8	4
815	1898	 7	 9.5	4
815	1898	 8	 8.8	4
815	1898	 9	 7.3	4
815	1898	10	 5.5	4
815	1898	11	 0.9	4
815	1898	12	 1.1	4
815	1899	 1	 0.2	4
815	1899	 2	 2.6	4
815	1899	 3	-0.1	4
815	1899	 4	 1.6	4
815	1899	 5	 6.1	4
815	1899	 6	 8.4	4
815	1899	 7	 9.8	4
815	1899	 8	10.5	4
815	1899	 9	 6.2	4
815	1899	10	 3.7	4
815	1899	11	 1.9	4
815	1899	12	 0.3	4
815	1900	 1	 1.7	4
815	1900	 2	-1.1	4
815	1900	 3	 0.3	4
815	1900	 4	 3.1	4
815	1900	 5	 6.2	4
815	1900	 6	 9.0	4
815	1900	 7	10.1	4
815	1900	 8	10.1	4
815	1900	 9	 7.7	4
815	1900	10	 3.3	4
815	1900	11	 2.6	4
815	1900	12	 1.1	4
815	1901	 1	 2.1	4
815	1901	 2	 2.5	4
815	1901	 3	 2.3	4
815	1901	 4	 1.9	4
815	1901	 5	 6.3	4
815	1901	 6	 8.0	4
815	1901	 7	 9.4	4
815	1901	 8	 8.9	4
815	1901	 9	 9.1	4
815	1901	10	 3.6	4
815	1901	11	 3.4	4
815	1901	12	-0.8	4
815	1902	 1	-0.8	4
815	1902	 2	 0.8	4
815	1902	 3	 0.5	4
815	1902	 4	 3.0	4
815	1902	 5	 4.8	4
815	1902	 6	 7.8	4
815	1902	 7	 9.9	4
815	1902	 8	 9.4	4
815	1902	 9	 8.3	4
815	1902	10	 6.3	4
815	1902	11	 4.8	4
815	1902	12	 2.1	4
815	1903	 1	 0.8	4
815	1903	 2	 1.0	4
815	1903	 3	 0.9	4
815	1903	 4	 1.7	4
815	1903	 5	 5.3	4
815	1903	 6	 8.2	4
815	1903	 7	10.1	4
815	1903	 8	 8.5	4
815	1903	 9	 8.3	4
815	1903	10	 3.9	4
815	1903	11	 1.4	4
815	1903	12	 2.3	4
815	1904	 1	 0.6	4
815	1904	 2	 0.4	4
815	1904	 3	 1.2	4
815	1904	 4	 2.6	4
815	1904	 5	 6.4	4
815	1904	 6	 9.0	4
815	1904	 7	10.7	4
815	1904	 8	10.4	4
815	1904	 9	 8.9	4
815	1904	10	 3.6	4
815	1904	11	 1.2	4
815	1904	12	 1.7	4
815	1905	 1	 0.3	4
815	1905	 2	-0.7	4
815	1905	 3	 3.3	4
815	1905	 4	 2.5	4
815	1905	 5	 5.8	4
815	1905	 6	 8.6	4
815	1905	 7	 9.8	4
815	1905	 8	 9.8	4
815	1905	 9	 7.6	4
815	1905	10	 4.6	4
815	1905	11	 2.8	4
815	1905	12	 2.6	4
815	1906	 1	 1.7	4
815	1906	 2	-1.4	4
815	1906	 3	 0.8	4
815	1906	 4	 1.8	4
815	1906	 5	 3.6	4
815	1906	 6	 8.7	4
815	1906	 7	 9.3	4
815	1906	 8	 9.3	4
815	1906	 9	 8.3	4
815	1906	10	 4.9	4
815	1906	11	 3.4	4
815	1906	12	-0.8	4
815	1907	 1	 1.1	4
815	1907	 2	-1.4	4
815	1907	 3	 0.2	4
815	1907	 4	 4.1	4
815	1907	 5	 5.0	4
815	1907	 6	 7.5	4
815	1907	 7	 9.7	4
815	1907	 8	 8.8	4
815	1907	 9	 6.6	4
815	1907	10	 4.0	4
815	1907	11	 2.0	4
815	1907	12	 3.1	4
815	1908	 1	 1.1	4
815	1908	 2	-0.2	4
815	1908	 3	 1.9	4
815	1908	 4	 3.8	4
815	1908	 5	 5.0	4
815	1908	 6	 7.8	4
815	1908	 7	10.6	4
815	1908	 8	 8.9	4
815	1908	 9	 8.2	4
815	1908	10	 7.4	4
815	1908	11	 3.0	4
815	1908	12	 2.5	4
815	1909	 1	 0.1	4
815	1909	 2	 3.1	4
815	1909	 3	 1.2	4
815	1909	 4	 5.2	4
815	1909	 5	 5.8	4
815	1909	 6	10.1	4
815	1909	 7	10.6	4
815	1909	 8	 9.4	4
815	1909	 9	 8.2	4
815	1909	10	 3.3	4
815	1909	11	 2.6	4
815	1909	12	-1.5	4
815	1910	 1	 0.2	4
815	1910	 2	 0.2	4
815	1910	 3	 2.5	4
815	1910	 4	 1.1	4
815	1910	 5	 5.3	4
815	1910	 6	 8.1	4
815	1910	 7	10.3	4
815	1910	 8	10.3	4
815	1910	 9	 7.8	4
815	1910	10	 6.2	4
815	1910	11	 0.3	4
815	1910	12	 1.7	4
815	1911	 1	 0.8	4
815	1911	 2	 0.1	4
815	1911	 3	 2.3	4
815	1911	 4	 3.2	4
815	1911	 5	 6.2	4
815	1911	 6	 9.1	4
815	1911	 7	 9.3	4
815	1911	 8	10.2	4
815	1911	 9	 7.1	4
815	1911	10	 5.3	4
815	1911	11	 2.5	4
815	1911	12	 3.3	4
815	1912	 1	 3.3	4
815	1912	 2	-0.0	4
815	1912	 3	 2.1	4
815	1912	 4	 4.0	4
815	1912	 5	 7.2	4
815	1912	 6	 9.1	4
815	1912	 7	10.5	4
815	1912	 8	 8.5	4
815	1912	 9	 8.4	4
815	1912	10	 5.7	4
815	1912	11	 1.1	4
815	1912	12	 0.3	4
815	1913	 1	 2.0	4
815	1913	 2	 2.3	4
815	1913	 3	 0.6	4
815	1913	 4	 4.1	4
815	1913	 5	 6.8	4
815	1913	 6	 8.2	4
815	1913	 7	10.2	4
815	1913	 8	 9.8	4
815	1913	 9	 7.5	4
815	1913	10	 4.6	4
815	1913	11	 1.6	4
815	1913	12	 0.0	4
815	1914	 1	 2.4	4
815	1914	 2	 0.3	4
815	1914	 3	 0.4	4
815	1914	 4	 2.4	4
815	1914	 5	 3.7	4
815	1914	 6	 7.6	4
815	1914	 7	10.3	4
815	1914	 8	10.8	4
815	1914	 9	 7.2	4
815	1914	10	 5.5	4
815	1914	11	 0.7	4
815	1914	12	 0.6	4
815	1915	 1	 1.7	4
815	1915	 2	 0.3	4
815	1915	 3	-0.1	4
815	1915	 4	 2.8	4
815	1915	 5	 6.5	4
815	1915	 6	 9.2	4
815	1915	 7	10.7	4
815	1915	 8	10.4	4
815	1915	 9	 7.9	4
815	1915	10	 7.7	4
815	1915	11	 3.2	4
815	1915	12	 0.0	4
815	1916	 1	 1.6	4
815	1916	 2	 0.8	4
815	1916	 3	 1.0	4
815	1916	 4	 2.0	4
815	1916	 5	 5.6	4
815	1916	 6	 9.1	4
815	1916	 7	10.9	4
815	1916	 8	 9.9	4
815	1916	 9	 7.6	4
815	1916	10	 5.3	4
815	1916	11	 2.6	4
815	1916	12	-2.0	4
815	1917	 1	 1.8	4
815	1917	 2	 2.5	4
815	1917	 3	 1.3	4
815	1917	 4	-0.4	4
815	1917	 5	 5.4	4
815	1917	 6	 8.6	4
815	1917	 7	11.2	4
815	1917	 8	11.2	4
815	1917	 9	 6.6	4
815	1917	10	 1.0	4
815	1917	11	 0.6	4
815	1917	12	-0.3	4
815	1918	 1	-4.4	4
815	1918	 2	 1.1	4
815	1918	 3	 3.4	4
815	1918	 4	 3.2	4
815	1918	 5	 6.9	4
815	1918	 6	 7.9	4
815	1918	 7	 9.7	4
815	1918	 8	 9.3	4
815	1918	 9	 5.3	4
815	1918	10	 4.3	4
815	1918	11	 2.5	4
815	1918	12	 1.1	4
815	1919	 1	 1.1	4
815	1919	 2	 0.2	4
815	1919	 3	-2.0	4
815	1919	 4	 2.3	4
815	1919	 5	 6.5	4
815	1919	 6	 8.6	4
815	1919	 7	10.7	4
815	1919	 8	 9.0	4
815	1919	 9	 6.4	4
815	1919	10	 4.6	4
815	1919	11	-0.6	4
815	1919	12	 0.6	4
815	1920	 1	-1.6	4
815	1920	 2	-0.5	4
815	1920	 3	 0.3	4
815	1920	 4	 1.3	4
815	1920	 5	 5.5	4
815	1920	 6	 9.3	4
815	1920	 7	10.6	4
815	1920	 8	 9.5	4
815	1920	 9	 8.1	4
815	1920	10	 7.1	4
815	1920	11	 3.4	4
815	1920	12	 1.9	4
815	1921	 1	 0.6	4
815	1921	 2	 3.0	4
815	1921	 3	 0.3	4
815	1921	 4	 3.2	4
815	1921	 5	 5.2	4
815	1921	 6	 7.8	4
815	1921	 7	 9.5	4
815	1921	 8	 8.8	4
815	1921	 9	 6.5	4
815	1921	10	 3.9	4
815	1921	11	 3.2	4
815	1921	12	 1.7	4
815	1922	 1	 2.0	5
815	1922	 2	 2.0	5
815	1922	 3	 2.7	5
815	1922	 4	 0.9	5
