505 Raufarhöfn Meðalhiti
nr	ar	 man	   t	mat
505	1936	 8	 9.4	5
505	1936	 9	 6.7	5
505	1936	10	 3.8	5
505	1936	11	 0.2	5
505	1936	12	-4.0	5
505	1937	 1	 0.2	5
505	1937	 2	-1.6	5
505	1937	 3	-4.2	5
505	1937	 4	 2.1	5
505	1937	 5	 4.3	5
505	1937	 6	 7.3	5
505	1937	 7	 8.7	5
505	1937	 8	 9.4	5
505	1937	 9	 6.2	5
505	1937	10	 3.0	5
505	1937	11	 1.1	5
505	1937	12	 1.4	5
505	1938	 1	-1.5	5
505	1938	 2	-0.3	5
505	1938	 3	-0.6	5
505	1938	 4	 2.8	5
505	1938	 5	 2.3	5
505	1938	 6	 5.4	5
505	1938	 7	 6.9	5
505	1938	 8	 9.3	5
505	1938	 9	 7.3	5
505	1938	10	 4.1	5
505	1938	11	 1.0	5
505	1938	12	 1.1	5
505	1939	 1	-2.2	5
505	1939	 2	-1.0	5
505	1939	 3	 1.7	5
505	1939	 4	 1.1	5
505	1939	 5	 6.3	5
505	1939	 6	 8.7	5
505	1939	 7	 8.9	5
505	1939	 8	11.6	5
505	1939	 9	 9.4	5
505	1939	10	 5.2	5
505	1939	11	-0.6	5
505	1939	12	-2.3	5
505	1940	 1	-0.0	5
505	1940	 2	-2.1	5
505	1940	 3	-2.7	5
505	1940	 4	 0.0	5
505	1940	 5	 5.2	5
505	1940	 6	 9.4	5
505	1940	 7	 8.6	5
505	1940	 8	 7.8	5
505	1940	 9	 5.4	5
505	1940	10	 4.0	5
505	1940	11	-0.3	5
505	1940	12	 0.1	5
505	1941	 1	-2.7	5
505	1941	 2	-3.4	5
505	1941	 3	-2.1	5
505	1941	 4	 1.2	5
505	1941	 5	 5.2	5
505	1941	 6	 9.3	5
505	1941	 7	10.4	5
505	1941	 8	 8.1	5
505	1941	 9	 9.5	5
505	1941	10	 4.3	5
505	1941	11	 3.2	5
505	1941	12	 0.0	5
505	1942	 1	 0.3	5
505	1942	 2	-2.0	5
505	1942	 3	-0.5	5
505	1942	 4	 1.9	5
505	1942	 5	 3.5	5
505	1942	 6	 6.1	5
505	1942	 7	 8.3	5
505	1942	 8	 9.1	5
505	1942	 9	 4.9	5
505	1942	10	 1.2	5
505	1942	11	 1.0	5
505	1942	12	-0.3	5
505	1943	 1	-1.7	5
505	1943	 2	-5.1	5
505	1943	 3	-1.5	5
505	1943	 4	 0.1	5
505	1943	 5	 2.4	5
505	1943	 6	 6.8	5
505	1943	 7	 9.1	5
505	1943	 8	 5.3	5
505	1943	 9	 6.3	5
505	1943	10	 3.4	5
505	1943	11	-0.1	5
505	1943	12	 0.4	5
505	1944	 1	-3.8	5
505	1944	 2	-3.6	5
505	1944	 3	-1.7	5
505	1944	 4	-0.5	5
505	1944	 5	 2.6	5
505	1944	 6	 6.3	5
505	1944	 7	 9.0	5
