745 Fagurhólsmýri Meðalhiti
nr	ar	 man	   t	mat
745	1919	 8	 9.8	4
745	1919	 9	 6.0	4
745	1919	10	 4.0	4
745	1919	11	-1.4	4
745	1919	12	 0.3	4
745	1920	 1	-2.4	4
745	1920	 2	-1.6	4
745	1920	 3	-1.0	4
745	1920	 4	 1.4	4
745	1920	 5	 5.1	4
745	1920	 6	 9.7	4
745	1920	 7	10.8	4
745	1920	 8	10.1	4
745	1920	 9	 7.7	4
745	1920	10	 7.2	4
745	1920	11	 3.0	4
745	1920	12	 2.3	4
745	1921	 1	-1.5	4
745	1921	 2	 2.4	4
745	1921	 3	-0.5	4
745	1921	 4	 4.0	4
745	1921	 5	 4.8	4
745	1921	 6	 9.2	4
745	1921	 7	 9.9	4
745	1921	 8	 9.3	4
745	1921	 9	 6.2	4
745	1921	10	 3.5	4
745	1921	11	 1.9	4
745	1921	12	 0.1	4
745	1922	 1	 0.8	4
745	1922	 2	 1.2	4
745	1922	 3	 2.0	4
745	1922	 4	 1.9	4
745	1922	 5	 5.0	4
745	1922	 6	 8.0	4
745	1922	 7	 9.2	4
745	1922	 8	 9.2	4
745	1922	 9	 6.2	4
745	1922	10	 4.4	4
745	1922	11	 1.4	4
745	1922	12	 2.3	4
745	1923	 1	-1.6	4
745	1923	 2	 3.0	4
745	1923	 3	 4.8	4
745	1923	 4	 4.1	4
745	1923	 5	 5.6	4
745	1923	 6	10.0	4
745	1923	 7	 9.8	4
745	1923	 8	 9.3	4
745	1923	 9	 6.0	4
745	1923	10	 4.0	4
745	1923	11	-1.1	4
745	1923	12	-1.0	4
745	1924	 1	 1.9	4
745	1924	 2	 1.1	4
745	1924	 3	-0.7	4
745	1924	 4	 2.6	4
745	1924	 5	 4.0	4
745	1924	 6	 8.6	4
745	1924	 7	10.8	4
745	1924	 8	10.3	4
745	1924	 9	 6.3	4
745	1924	10	 4.5	4
745	1924	11	 3.4	4
745	1924	12	 2.3	4
745	1925	 1	 0.9	4
745	1925	 2	-1.2	4
745	1925	 3	 0.8	4
745	1925	 4	 3.3	4
745	1925	 5	 5.9	4
745	1925	 6	10.6	4
745	1925	 7	10.1	4
745	1925	 8	 9.7	4
745	1925	 9	 7.4	4
745	1925	10	 3.8	4
745	1925	11	 1.9	4
745	1925	12	-1.7	4
745	1926	 1	 1.9	4
745	1926	 2	 3.5	4
745	1926	 3	 0.5	4
745	1926	 4	 6.5	4
745	1926	 5	 5.8	4
745	1926	 6	 8.9	4
745	1926	 7	11.3	4
745	1926	 8	10.1	4
745	1926	 9	 7.3	4
745	1926	10	 0.8	4
745	1926	11	 3.1	4
745	1926	12	 0.8	4
745	1927	 1	-0.8	4
745	1927	 2	 2.1	4
745	1927	 3	 3.0	4
745	1927	 4	 2.2	4
745	1927	 5	 6.2	4
745	1927	 6	 8.9	4
745	1927	 7	11.2	4
745	1927	 8	10.5	4
745	1927	 9	 8.3	4
745	1927	10	 4.0	4
745	1927	11	 2.9	4
745	1927	12	 1.7	4
745	1928	 1	-0.3	4
745	1928	 2	 0.5	4
745	1928	 3	 3.5	4
745	1928	 4	 5.5	4
745	1928	 5	 8.6	4
745	1928	 6	 8.6	4
745	1928	 7	10.9	4
745	1928	 8	 9.8	4
745	1928	 9	 8.9	4
745	1928	10	 5.6	4
745	1928	11	 2.8	4
745	1928	12	 1.1	4
745	1929	 1	 2.3	4
745	1929	 2	 3.7	4
745	1929	 3	 5.7	4
745	1929	 4	 4.6	4
745	1929	 5	 6.3	4
745	1929	 6	 9.4	4
745	1929	 7	11.7	4
745	1929	 8	10.7	4
745	1929	 9	 7.3	4
745	1929	10	 2.5	4
745	1929	11	 1.5	4
745	1929	12	 1.8	4
745	1930	 1	-0.5	4
745	1930	 2	 2.4	4
745	1930	 3	-0.3	4
745	1930	 4	 6.5	4
745	1930	 5	 8.0	4
745	1930	 6	 9.7	4
745	1930	 7	10.4	4
745	1930	 8	10.3	4
745	1930	 9	 8.9	4
745	1930	10	 4.0	4
745	1930	11	-1.1	4
745	1930	12	 1.9	4
745	1931	 1	-0.8	4
745	1931	 2	-2.0	4
745	1931	 3	 1.4	4
745	1931	 4	 3.9	4
745	1931	 5	 5.5	4
745	1931	 6	 7.6	4
745	1931	 7	10.1	4
745	1931	 8	11.0	4
745	1931	 9	 9.3	4
745	1931	10	 3.8	4
745	1931	11	 4.5	4
745	1931	12	 1.2	4
745	1932	 1	 0.1	4
745	1932	 2	 4.3	4
745	1932	 3	 3.0	4
745	1932	 4	 3.0	4
745	1932	 5	 7.6	4
745	1932	 6	10.5	4
745	1932	 7	10.7	4
745	1932	 8	11.1	4
745	1932	 9	 7.2	4
745	1932	10	 3.9	4
745	1932	11	 2.7	4
745	1932	12	 2.6	4
745	1933	 1	 1.4	4
745	1933	 2	-1.6	4
745	1933	 3	 2.9	4
745	1933	 4	 3.4	4
745	1933	 5	 7.2	4
745	1933	 6	11.3	4
745	1933	 7	11.8	4
