404 Grímsey Meðalhiti
nr	ar	 man	   t	mat
404	1924	 5	 0.6	5
404	1924	 6	 4.0	5
404	1924	 7	 7.0	5
404	1924	 8	 6.8	5
404	1924	 9	 4.5	5
404	1924	10	 2.9	5
404	1924	11	 1.8	5
404	1924	12	 0.4	5
404	1925	 1	-0.7	5
404	1925	 2	-2.3	5
404	1925	 3	-1.5	5
404	1925	 4	-0.0	5
404	1925	 5	 2.7	5
404	1925	 6	 7.9	5
404	1925	 7	 9.3	5
404	1925	 8	 8.2	5
404	1925	 9	 5.9	5
404	1925	10	 1.8	5
404	1925	11	 0.8	5
404	1925	12	-2.8	5
404	1926	 1	 0.2	5
404	1926	 2	 0.5	5
404	1926	 3	-2.4	5
404	1926	 4	 2.8	5
404	1926	 5	 2.7	5
404	1926	 6	 6.2	5
404	1926	 7	10.4	5
404	1926	 8	 7.8	5
404	1926	 9	 4.9	5
404	1926	10	 0.0	5
404	1926	11	 0.8	5
404	1926	12	-0.9	5
404	1927	 1	-3.0	5
404	1927	 2	 1.1	5
404	1927	 3	 0.2	5
404	1927	 4	-1.2	5
404	1927	 5	 3.9	5
404	1927	 6	 6.5	5
404	1927	 7	10.6	5
404	1927	 8	 8.2	5
404	1927	 9	 5.5	5
404	1927	10	 1.9	5
404	1927	11	 1.2	5
404	1927	12	 0.9	5
404	1928	 1	-1.1	5
404	1928	 2	-0.4	5
404	1928	 3	-0.2	5
404	1928	 4	 2.9	5
404	1928	 5	 5.0	5
404	1928	 6	 4.2	5
404	1928	 7	 8.2	5
404	1928	 8	 7.7	5
404	1928	 9	 7.4	5
404	1928	10	 4.6	5
404	1928	11	 1.8	5
404	1928	12	 0.3	5
404	1929	 1	 1.2	5
404	1929	 2	 1.7	5
404	1929	 3	 3.6	5
404	1929	 4	 1.6	5
404	1929	 5	 2.9	5
404	1929	 6	 5.5	5
404	1929	 7	10.3	5
404	1929	 8	 6.4	5
404	1929	 9	 4.3	5
404	1929	10	 0.4	5
404	1929	11	 0.7	5
404	1929	12	 1.0	5
404	1930	 1	-2.4	5
404	1930	 2	 0.6	5
404	1930	 3	-4.3	5
404	1930	 4	 2.4	5
404	1930	 5	 3.7	5
404	1930	 6	 7.2	5
404	1930	 7	 7.9	5
404	1930	 8	 7.8	5
404	1930	 9	 7.4	5
404	1930	10	 1.4	5
404	1930	11	-1.6	5
404	1930	12	 1.2	5
404	1931	 1	-2.2	5
404	1931	 2	-3.8	5
404	1931	 3	-1.6	5
404	1931	 4	 1.2	5
404	1931	 5	 2.9	5
404	1931	 6	 5.2	5
404	1931	 7	 7.5	5
404	1931	 8	 9.4	5
404	1931	 9	 7.7	5
404	1931	10	 2.9	5
404	1931	11	 3.1	5
404	1931	12	-0.7	5
404	1932	 1	-1.3	5
404	1932	 2	 3.2	5
404	1932	 3	-0.5	5
404	1932	 4	-3.2	5
404	1932	 5	 3.3	5
404	1932	 6	 7.2	5
404	1932	 7	 6.7	5
404	1932	 8	 9.1	5
404	1932	 9	 4.6	5
404	1932	10	 2.0	5
404	1932	11	 1.0	5
404	1932	12	 1.1	5
404	1933	 1	 1.4	5
404	1933	 2	-3.0	5
404	1933	 3	-0.3	5
404	1933	 4	-0.6	5
404	1933	 5	 4.7	5
404	1933	 6	 8.2	5
404	1933	 7	10.2	5
404	1933	 8	 9.1	5
404	1933	 9	 8.2	5
404	1933	10	 1.5	5
404	1933	11	 3.0	5
404	1933	12	 3.6	5
404	1934	 1	-0.6	5
404	1934	 2	-0.2	5
404	1934	 3	-1.6	5
404	1934	 4	 0.2	5
404	1934	 5	 2.8	5
404	1934	 6	 8.1	5
404	1934	 7	 9.2	5
404	1934	 8	 8.9	5
404	1934	 9	 6.1	5
404	1934	10	 2.3	5
404	1934	11	 1.1	5
404	1934	12	 2.1	5
404	1935	 1	 0.3	5
404	1935	 2	-4.6	5
404	1935	 3	 0.2	5
404	1935	 4	-1.1	5
404	1935	 5	 5.3	5
404	1935	 6	 6.1	5
404	1935	 7	 8.8	5
404	1935	 8	 7.9	5
404	1935	 9	 5.9	5
404	1935	10	 2.0	5
404	1935	11	 2.8	5
404	1935	12	-0.3	5
404	1936	 1	-3.8	5
404	1936	 2	-2.9	5
404	1936	 3	-1.7	5
404	1936	 4	 0.3	5
404	1936	 5	 5.7	5
404	1936	 6	 8.0	5
404	1936	 7	 8.7	5
404	1936	 8	 9.1	5
404	1936	 9	 7.0	5
404	1936	10	 4.1	5
404	1936	11	 1.6	5
404	1936	12	-2.5	5
404	1937	 1	 0.6	5
404	1937	 2	-1.8	5
404	1937	 3	-3.0	5
404	1937	 4	 1.3	5
404	1937	 5	 3.5	5
404	1937	 6	 7.3	5
404	1937	 7	 8.1	5
404	1937	 8	 8.9	5
404	1937	 9	 5.5	5
404	1937	10	 3.1	5
404	1937	11	 1.9	5
404	1937	12	 1.6	5
404	1938	 1	-1.9	5
404	1938	 2	 0.4	5
404	1938	 3	-1.1	5
404	1938	 4	 3.4	5
404	1938	 5	 1.7	5
404	1938	 6	 3.8	5
404	1938	 7	 6.4	5
