675 Teigarhorn Meðalhiti
nr	ar	 man	   t	mat
675	1888	 8	 5.6	5
675	1888	 9	 6.0	5
675	1888	10	 1.7	5
675	1888	11	 0.9	5
675	1888	12	 0.7	5
675	1889	 1	-1.6	5
675	1889	 2	-3.4	5
675	1889	 3	-1.8	5
675	1889	 4	 0.1	5
675	1889	 5	 5.3	5
675	1889	 6	 7.6	5
675	1889	 7	 8.2	5
675	1889	 8	 8.9	5
675	1889	 9	 6.8	5
675	1889	10	 5.3	5
675	1889	11	 2.8	5
675	1889	12	 0.8	5
675	1890	 1	 0.7	5
675	1890	 2	 2.0	5
675	1890	 3	-1.4	5
675	1890	 4	 2.9	5
675	1890	 5	 5.3	5
675	1890	 6	 6.0	5
675	1890	 7	 7.7	5
675	1890	 8	 8.3	5
675	1890	 9	 7.3	5
675	1890	10	 3.7	5
675	1890	11	 1.9	5
675	1890	12	 1.8	5
675	1891	 1	-0.6	5
675	1891	 2	 2.4	5
675	1891	 3	-4.8	5
675	1891	 4	 1.8	5
675	1891	 5	 2.0	5
675	1891	 6	 6.2	5
675	1891	 7	 8.7	5
675	1891	 8	 7.5	5
675	1891	 9	 5.5	5
675	1891	10	 5.1	5
675	1891	11	 1.6	5
675	1891	12	-0.5	5
675	1892	 1	-3.5	5
675	1892	 2	-3.9	5
675	1892	 3	-3.5	5
675	1892	 4	-0.6	5
675	1892	 5	 1.2	5
675	1892	 6	 3.7	5
675	1892	 7	 7.0	5
675	1892	 8	 5.7	5
675	1892	 9	 4.6	5
675	1892	10	 1.3	5
675	1892	11	 0.4	5
675	1892	12	-2.6	5
675	1893	 1	-1.2	5
675	1893	 2	-0.7	5
675	1893	 3	-0.5	5
675	1893	 4	 3.3	5
675	1893	 5	 4.8	5
675	1893	 6	 7.4	5
675	1893	 7	 7.7	5
675	1893	 8	 8.5	5
675	1893	 9	 5.0	5
675	1893	10	 2.8	5
675	1893	11	-1.2	5
675	1893	12	-0.4	5
675	1894	 1	-0.8	5
675	1894	 2	-0.6	5
675	1894	 3	 0.8	5
675	1894	 4	 5.0	5
675	1894	 5	 3.6	5
675	1894	 6	 7.8	5
675	1894	 7	 9.0	5
675	1894	 8	 9.0	5
675	1894	 9	 7.9	5
675	1894	10	 4.4	5
675	1894	11	 3.4	5
675	1894	12	-1.4	5
675	1895	 1	-2.7	5
675	1895	 2	 0.9	5
675	1895	 3	-0.9	5
675	1895	 4	-0.4	5
675	1895	 5	 5.0	5
675	1895	 6	 7.2	5
675	1895	 7	 7.5	5
675	1895	 8	 8.2	5
675	1895	 9	 7.6	5
675	1895	10	 2.1	5
675	1895	11	 2.2	5
675	1895	12	 0.4	5
675	1896	 1	-1.2	5
675	1896	 2	 1.9	5
675	1896	 3	-1.0	5
675	1896	 4	 2.3	5
675	1896	 5	 6.6	5
675	1896	 6	 5.3	5
675	1896	 7	 8.0	5
675	1896	 8	 8.6	5
675	1896	 9	 6.6	5
675	1896	10	 0.8	5
675	1896	11	 1.2	5
675	1896	12	 2.4	5
675	1897	 1	-0.5	5
675	1897	 2	-0.8	5
675	1897	 3	 0.0	5
675	1897	 4	 2.4	5
675	1897	 5	 3.4	5
675	1897	 6	 5.3	5
675	1897	 7	 8.7	5
675	1897	 8	 8.8	5
675	1897	 9	 6.5	5
675	1897	10	 5.0	5
675	1897	11	 1.3	5
675	1897	12	 1.5	5
675	1898	 1	 0.2	5
675	1898	 2	-3.2	5
675	1898	 3	-1.3	5
675	1898	 4	 2.1	5
675	1898	 5	 3.3	5
675	1898	 6	 7.2	5
675	1898	 7	 8.8	5
675	1898	 8	 8.7	5
675	1898	 9	 7.1	5
675	1898	10	 5.0	5
675	1898	11	 1.1	5
675	1898	12	-0.3	5
675	1899	 1	-1.5	5
675	1899	 2	 0.2	5
675	1899	 3	-3.0	5
675	1899	 4	-1.1	5
675	1899	 5	 4.1	5
675	1899	 6	 8.0	5
675	1899	 7	 9.2	5
675	1899	 8	 9.6	5
675	1899	 9	 5.8	5
675	1899	10	 3.0	5
675	1899	11	 0.3	5
675	1899	12	 0.4	5
675	1900	 1	 1.0	5
675	1900	 2	-2.2	5
675	1900	 3	-1.6	5
675	1900	 4	 1.1	5
675	1900	 5	 4.1	5
675	1900	 6	 6.8	5
675	1900	 7	 8.2	5
675	1900	 8	 9.0	5
675	1900	 9	 7.8	5
675	1900	10	 2.7	5
675	1900	11	 2.4	5
675	1900	12	 0.3	5
675	1901	 1	 1.8	5
675	1901	 2	-0.2	5
675	1901	 3	 0.0	5
675	1901	 4	 0.1	5
675	1901	 5	 6.1	5
675	1901	 6	 7.6	5
675	1901	 7	 8.9	5
675	1901	 8	 8.4	5
675	1901	 9	 9.0	5
675	1901	10	 3.9	5
675	1901	11	 1.7	5
675	1901	12	-1.0	5
675	1902	 1	-4.3	5
675	1902	 2	-2.0	5
675	1902	 3	-1.7	5
675	1902	 4	 1.6	5
675	1902	 5	 1.9	5
675	1902	 6	 4.6	5
675	1902	 7	 6.8	5
675	1902	 8	 6.7	5
675	1902	 9	 6.6	5
675	1902	10	 4.5	5
675	1902	11	 4.0	5
675	1902	12	 1.7	5
675	1903	 1	-1.0	5
675	1903	 2	-1.1	5
675	1903	 3	-0.6	5
675	1903	 4	 0.0	5
675	1903	 5	 3.7	5
675	1903	 6	 6.4	5
675	1903	 7	 7.3	5
675	1903	 8	 6.6	5
675	1903	 9	 7.7	5
675	1903	10	 3.8	5
675	1903	11	 0.3	5
675	1903	12	 1.2	5
675	1904	 1	 0.4	5
675	1904	 2	-0.3	5
675	1904	 3	 1.2	5
675	1904	 4	 1.9	5
675	1904	 5	 4.3	5
675	1904	 6	 8.1	5
675	1904	 7	 9.3	5
675	1904	 8	 8.5	5
675	1904	 9	 9.0	5
675	1904	10	 3.6	5
675	1904	11	 0.1	5
675	1904	12	-0.3	5
675	1905	 1	-1.3	5
675	1905	 2	-2.2	5
675	1905	 3	 1.9	5
675	1905	 4	 0.3	5
675	1905	 5	 4.7	5
675	1905	 6	 8.4	5
675	1905	 7	 8.6	5
675	1905	 8	 9.0	5
675	1905	 9	 7.6	5
675	1905	10	 2.2	5
675	1905	11	 2.1	5
675	1905	12	 1.5	5
675	1906	 1	 0.6	5
675	1906	 2	-2.0	5
675	1906	 3	-1.6	5
675	1906	 4	 1.3	5
675	1906	 5	 1.3	5
675	1906	 6	 7.6	5
675	1906	 7	 7.6	5
675	1906	 8	 7.0	5
675	1906	 9	 7.7	5
675	1906	10	 3.8	5
675	1906	11	 1.4	5
675	1906	12	-2.3	5
675	1907	 1	 0.1	5
675	1907	 2	-2.3	5
675	1907	 3	-0.9	5
675	1907	 4	 1.9	5
675	1907	 5	 3.0	5
675	1907	 6	 4.3	5
675	1907	 7	 6.7	5
675	1907	 8	 6.0	5
675	1907	 9	 5.6	5
675	1907	10	 2.6	5
675	1907	11	 1.2	5
675	1907	12	 2.4	5
675	1908	 1	 0.2	5
675	1908	 2	-1.0	5
675	1908	 3	 1.0	5
675	1908	 4	 2.4	5
675	1908	 5	 4.2	5
675	1908	 6	 6.7	5
675	1908	 7	 8.9	5
675	1908	 8	 8.4	5
675	1908	 9	 7.8	5
675	1908	10	 7.4	5
675	1908	11	 1.4	5
675	1908	12	 1.7	5
675	1909	 1	-0.2	5
675	1909	 2	 2.5	5
675	1909	 3	-0.9	5
675	1909	 4	 3.0	5
675	1909	 5	 3.6	5
675	1909	 6	 7.8	5
675	1909	 7	 8.2	5
675	1909	 8	 8.9	5
675	1909	 9	 7.7	5
675	1909	10	 2.8	5
675	1909	11	 1.1	5
675	1909	12	-2.3	5
675	1910	 1	-1.5	5
675	1910	 2	-0.5	5
675	1910	 3	 2.0	5
675	1910	 4	-0.6	5
675	1910	 5	 4.4	5
675	1910	 6	 6.1	5
675	1910	 7	 7.8	5
675	1910	 8	 8.1	5
675	1910	 9	 7.9	5
675	1910	10	 5.5	5
675	1910	11	-0.7	5
675	1910	12	 1.1	5
675	1911	 1	 0.0	5
675	1911	 2	-1.0	5
675	1911	 3	 0.8	5
675	1911	 4	 1.2	5
675	1911	 5	 4.8	5
675	1911	 6	 5.7	5
675	1911	 7	 8.0	5
675	1911	 8	 8.4	5
675	1911	 9	 6.6	5
675	1911	10	 4.5	5
675	1911	11	 1.8	5
675	1911	12	 2.7	5
675	1912	 1	 0.7	5
675	1912	 2	-1.9	5
675	1912	 3	 0.9	5
675	1912	 4	 2.4	5
675	1912	 5	 5.3	5
675	1912	 6	 6.7	5
675	1912	 7	 9.1	5
675	1912	 8	 7.4	5
675	1912	 9	 7.8	5
675	1912	10	 5.0	5
675	1912	11	 0.3	5
675	1912	12	-0.2	5
675	1913	 1	 1.6	5
675	1913	 2	 1.0	5
675	1913	 3	-1.6	5
675	1913	 4	 3.2	5
675	1913	 5	 4.6	5
675	1913	 6	 6.3	5
675	1913	 7	 9.5	5
675	1913	 8	 9.1	5
675	1913	 9	 7.5	5
675	1913	10	 4.1	5
675	1913	11	 1.8	5
675	1913	12	-0.2	5
675	1914	 1	 1.4	5
675	1914	 2	-0.3	5
675	1914	 3	-0.8	5
675	1914	 4	 0.7	5
675	1914	 5	 2.7	5
675	1914	 6	 7.4	5
675	1914	 7	 8.2	5
675	1914	 8	 8.6	5
675	1914	 9	 6.6	5
675	1914	10	 5.4	5
675	1914	11	 0.0	5
675	1914	12	-0.5	5
675	1915	 1	 0.4	5
675	1915	 2	-1.2	5
675	1915	 3	-1.8	5
675	1915	 4	 2.0	5
675	1915	 5	 4.0	5
675	1915	 6	 6.8	5
675	1915	 7	 7.1	5
675	1915	 8	 8.6	5
675	1915	 9	 5.7	5
675	1915	10	 7.4	5
675	1915	11	 2.5	5
675	1915	12	-2.0	5
675	1916	 1	 0.9	5
675	1916	 2	 0.7	5
675	1916	 3	-1.3	5
675	1916	 4	 1.0	5
675	1916	 5	 3.4	5
675	1916	 6	 7.3	5
675	1916	 7	 9.0	5
675	1916	 8	 9.1	5
675	1916	 9	 7.0	5
675	1916	10	 4.7	5
675	1916	11	 1.8	5
675	1916	12	-1.4	5
675	1917	 1	-0.1	5
675	1917	 2	 0.8	5
675	1917	 3	 1.2	5
675	1917	 4	-2.2	5
675	1917	 5	 3.8	5
675	1917	 6	 6.1	5
675	1917	 7	 8.9	5
675	1917	 8	 8.9	5
675	1917	 9	 6.2	5
675	1917	10	 0.9	5
675	1917	11	-0.1	5
675	1917	12	-3.1	5
675	1918	 1	-8.2	5
675	1918	 2	-0.5	5
675	1918	 3	 2.4	5
675	1918	 4	 1.3	5
675	1918	 5	 5.3	5
675	1918	 6	 6.6	5
675	1918	 7	 7.6	5
675	1918	 8	 7.4	5
675	1918	 9	 4.5	5
675	1918	10	 4.3	5
675	1918	11	 2.1	5
675	1918	12	 0.4	5
675	1919	 1	-0.2	5
675	1919	 2	-2.2	5
675	1919	 3	-4.3	5
675	1919	 4	-0.1	5
675	1919	 5	 4.9	5
675	1919	 6	 7.8	5
675	1919	 7	 9.3	5
675	1919	 8	 8.5	5
675	1919	 9	 5.8	5
675	1919	10	 3.3	5
675	1919	11	-1.6	5
675	1919	12	 0.4	5
675	1920	 1	-2.0	5
675	1920	 2	-1.7	5
675	1920	 3	-0.4	5
675	1920	 4	-0.3	5
675	1920	 5	 3.7	5
675	1920	 6	 7.5	5
675	1920	 7	 8.2	5
675	1920	 8	 8.8	5
675	1920	 9	 7.4	5
675	1920	10	 6.7	5
675	1920	11	 3.3	5
675	1920	12	 1.6	5
675	1921	 1	-2.0	5
675	1921	 2	 3.1	5
675	1921	 3	-0.8	5
675	1921	 4	 2.5	5
675	1921	 5	 2.5	5
675	1921	 6	 7.9	5
675	1921	 7	 8.3	5
675	1921	 8	 7.6	5
675	1921	 9	 6.0	5
675	1921	10	 3.2	5
675	1921	11	 1.2	5
675	1921	12	 0.4	5
675	1922	 1	 1.7	5
675	1922	 2	 2.2	5
675	1922	 3	 1.6	5
675	1922	 4	 0.7	5
675	1922	 5	 3.1	5
675	1922	 6	 6.1	5
675	1922	 7	 7.0	5
675	1922	 8	 7.9	5
675	1922	 9	 5.5	5
675	1922	10	 4.5	5
675	1922	11	 2.3	5
675	1922	12	 1.7	5
675	1923	 1	-1.4	5
675	1923	 2	 2.3	5
675	1923	 3	 4.1	5
675	1923	 4	 3.3	5
675	1923	 5	 3.4	5
675	1923	 6	 7.6	5
675	1923	 7	 8.5	5
675	1923	 8	 7.8	5
675	1923	 9	 5.1	5
675	1923	10	 4.0	5
675	1923	11	-0.6	5
675	1923	12	-1.2	5
675	1924	 1	 1.9	5
675	1924	 2	 0.5	5
675	1924	 3	-0.8	5
675	1924	 4	 1.1	5
675	1924	 5	 3.2	5
675	1924	 6	 6.1	5
675	1924	 7	 9.3	5
675	1924	 8	 9.4	5
675	1924	 9	 6.2	5
675	1924	10	 4.7	5
675	1924	11	 3.6	5
675	1924	12	 2.5	5
675	1925	 1	 2.1	5
675	1925	 2	-0.8	5
675	1925	 3	 1.0	5
675	1925	 4	 2.0	5
675	1925	 5	 3.8	5
675	1925	 6	 8.2	5
675	1925	 7	 9.1	5
675	1925	 8	 8.7	5
675	1925	 9	 6.4	5
675	1925	10	 2.9	5
675	1925	11	 2.2	5
675	1925	12	-1.2	5
675	1926	 1	 1.5	5
675	1926	 2	 3.6	5
675	1926	 3	-0.4	5
675	1926	 4	 5.2	5
675	1926	 5	 4.9	5
675	1926	 6	 7.3	5
675	1926	 7	11.0	5
675	1926	 8	10.1	5
675	1926	 9	 6.9	5
675	1926	10	 0.6	5
675	1926	11	 2.3	5
675	1926	12	-0.1	5
675	1927	 1	-1.3	5
675	1927	 2	 1.8	5
