907 Hæll Meðalhiti
nr	ar	 man	   t	mat
907	1913	 1	 0.5	4
907	1913	 2	 0.2	4
907	1913	 3	-3.2	4
907	1913	 4	 2.5	4
907	1913	 5	 6.3	4
907	1913	 6	 8.0	4
907	1913	 7	10.6	4
907	1913	 8	10.0	4
907	1913	 9	 7.4	4
907	1913	10	 3.0	4
907	1913	11	-1.2	4
907	1913	12	-1.9	4
907	1914	 1	 1.1	4
907	1914	 2	-3.5	4
907	1914	 3	-3.2	4
907	1914	 4	-0.2	4
907	1914	 5	 2.1	4
907	1914	 6	 7.7	4
907	1914	 7	11.3	4
907	1914	 8	11.8	4
907	1914	 9	 7.3	4
907	1914	10	 4.8	4
907	1914	11	-0.7	4
907	1914	12	-1.1	4
907	1915	 1	 0.2	4
907	1915	 2	-2.7	4
907	1915	 3	-3.2	4
907	1915	 4	 1.4	4
907	1915	 5	 5.2	4
907	1915	 6	 9.6	4
907	1915	 7	11.0	4
907	1915	 8	10.9	4
907	1915	 9	 8.3	4
907	1915	10	 8.0	4
907	1915	11	 1.6	4
907	1915	12	-2.2	4
907	1916	 1	-0.4	4
907	1916	 2	-1.9	4
907	1916	 3	-3.0	4
907	1916	 4	-0.6	4
907	1916	 5	 4.5	4
907	1916	 6	 9.7	4
907	1916	 7	11.7	4
907	1916	 8	11.4	4
907	1916	 9	 7.8	4
907	1916	10	 5.0	4
907	1916	11	 1.1	4
907	1916	12	-4.4	4
907	1917	 1	-0.6	4
907	1917	 2	-0.1	4
907	1917	 3	-0.8	4
907	1917	 4	-2.8	4
907	1917	 5	 3.9	4
907	1917	 6	 8.2	4
907	1917	 7	12.9	4
907	1917	 8	10.4	4
907	1917	 9	 5.5	4
907	1917	10	-0.5	4
907	1917	11	-1.9	4
907	1917	12	-3.9	4
907	1918	 1	-8.1	4
907	1918	 2	-1.0	4
907	1918	 3	 1.6	4
907	1918	 4	 1.6	4
907	1918	 5	 7.0	4
907	1918	 6	 8.6	4
907	1918	 7	11.0	4
907	1918	 8	 9.6	4
907	1918	 9	 4.0	4
907	1918	10	 2.9	4
907	1918	11	 0.6	4
907	1918	12	-1.8	4
907	1919	 1	-1.9	4
907	1919	 2	-2.9	4
907	1919	 3	-5.8	4
907	1919	 4	-0.1	4
907	1919	 5	 6.8	4
907	1919	 6	 8.7	4
907	1919	 7	11.8	4
907	1919	 8	 8.5	4
907	1919	 9	 5.6	4
907	1919	10	 3.2	4
907	1919	11	-2.6	4
907	1919	12	-1.9	4
907	1920	 1	-5.0	4
907	1920	 2	-3.5	4
907	1920	 3	-2.4	4
907	1920	 4	-1.6	4
907	1920	 5	 3.8	4
907	1920	 6	10.2	4
907	1920	 7	10.2	4
907	1920	 8	 9.4	4
907	1920	 9	 7.8	4
907	1920	10	 7.4	4
907	1920	11	 2.2	4
907	1920	12	-0.3	4
907	1921	 1	-2.6	4
907	1921	 2	 1.1	4
907	1921	 3	-3.1	4
907	1921	 4	 1.4	4
907	1921	 5	 3.4	4
907	1921	 6	 7.5	4
907	1921	 7	10.1	4
907	1921	 8	 7.8	4
907	1921	 9	 5.7	4
907	1921	10	 1.9	4
907	1921	11	 1.7	4
907	1921	12	-0.9	4
907	1922	 1	-0.2	4
907	1922	 2	-0.1	4
907	1922	 3	 0.4	4
907	1922	 4	-0.5	4
907	1922	 5	 4.1	4
907	1922	 6	 7.8	4
907	1922	 7	10.5	4
907	1922	 8	 9.7	4
907	1922	 9	 4.3	4
907	1922	10	 4.3	4
907	1922	11	 0.5	4
907	1922	12	 1.1	4
907	1923	 1	-3.2	4
907	1923	 2	 1.1	4
907	1923	 3	 3.7	4
907	1923	 4	 3.8	4
907	1923	 5	 5.2	4
907	1923	 6	 9.2	4
907	1923	 7	10.6	4
907	1923	 8	 9.3	4
907	1923	 9	 4.5	4
907	1923	10	 1.9	4
907	1923	11	-3.1	4
907	1923	12	-2.8	4
907	1924	 1	 0.2	4
907	1924	 2	-0.2	4
907	1924	 3	-3.4	4
907	1924	 4	-0.8	4
907	1924	 5	 3.0	4
907	1924	 6	 8.0	4
907	1924	 7	11.1	4
907	1924	 8	 9.8	4
907	1924	 9	 4.8	4
907	1924	10	 3.4	4
907	1924	11	 1.8	4
907	1924	12	 0.3	4
907	1925	 1	-0.7	4
907	1925	 2	-3.4	4
907	1925	 3	-0.9	4
907	1925	 4	 0.5	4
907	1925	 5	 5.7	4
907	1925	 6	 9.3	4
907	1925	 7	10.1	4
907	1925	 8	 9.8	4
907	1925	 9	 6.8	4
907	1925	10	 3.4	4
907	1925	11	 1.1	4
907	1925	12	-3.5	4
907	1926	 1	 0.3	4
907	1926	 2	 2.4	4
907	1926	 3	-0.6	4
907	1926	 4	 5.2	4
907	1926	 5	 4.7	4
907	1926	 6	 9.9	4
907	1926	 7	10.4	4
907	1926	 8	 9.8	4
907	1926	 9	 5.7	4
907	1926	10	-1.6	4
907	1926	11	 0.3	4
907	1926	12	-0.8	4
907	1927	 1	-3.1	4
907	1927	 2	 0.4	4
907	1927	 3	 1.8	4
907	1927	 4	-0.2	4
907	1927	 5	 6.0	4
907	1927	 6	 9.7	4
907	1927	 7	11.8	4
907	1927	 8	10.2	4
907	1927	 9	 6.8	4
907	1927	10	 2.7	4
907	1927	11	 0.8	4
907	1927	12	 0.5	4
907	1928	 1	-2.4	4
907	1928	 2	-0.6	4
907	1928	 3	 1.8	4
907	1928	 4	 3.4	4
907	1928	 5	 8.4	4
907	1928	 6	10.2	4
907	1928	 7	11.1	4
907	1928	 8	10.7	4
907	1928	 9	 7.8	4
907	1928	10	 4.8	4
907	1928	11	 1.1	4
907	1928	12	-0.2	4
907	1929	 1	 0.9	4
907	1929	 2	 2.5	4
907	1929	 3	 5.2	4
907	1929	 4	 3.8	4
907	1929	 5	 5.5	4
907	1929	 6	 9.3	4
907	1929	 7	12.2	4
907	1929	 8	 9.6	4
907	1929	 9	 5.3	4
907	1929	10	 0.7	4
907	1929	11	-0.2	4
907	1929	12	 0.3	4
907	1930	 1	-2.1	2
907	1930	 2	 0.3	2
907	1930	 3	-3.4	2
907	1930	 4	 3.5	2
907	1930	 5	 6.9	2
907	1930	 6	 9.4	2
907	1930	 7	10.7	2
907	1930	 8	10.3	2
907	1930	 9	 8.4	2
907	1930	10	 1.9	2
907	1930	11	-2.3	2
907	1930	12	-0.2	2
907	1931	 1	-2.1	2
907	1931	 2	-4.7	2
907	1931	 3	-0.4	2
907	1931	 4	 1.8	2
907	1931	 5	 6.5	2
907	1931	 6	 8.7	2
907	1931	 7	11.3	2
907	1931	 8	11.5	2
907	1931	 9	 8.8	2
907	1931	10	 3.0	2
907	1931	11	 1.1	2
907	1931	12	-1.1	2
907	1932	 1	-1.4	4
907	1932	 2	 3.3	4
907	1932	 3	 1.4	4
907	1932	 4	-0.5	4
907	1932	 5	 7.3	4
907	1932	 6	10.2	4
907	1932	 7	12.3	4
907	1932	 8	10.7	4
907	1932	 9	 5.8	4
907	1932	10	 2.4	4
907	1932	11	 0.9	4
907	1932	12	 0.5	4
907	1933	 1	-0.1	5
907	1933	 2	-5.0	5
907	1933	 3	 1.1	5
907	1933	 4	 1.8	5
907	1933	 5	 8.0	5
907	1933	 6	11.3	5
907	1933	 7	12.5	5
907	1933	 8	10.7	5
907	1933	 9	 8.6	5
907	1933	10	 2.6	5
907	1933	11	 3.0	5
907	1933	12	 3.1	5
907	1934	 1	-0.8	5
907	1934	 2	 0.1	5
907	1934	 3	-2.0	5
907	1934	 4	 2.0	5
907	1934	 5	 3.7	5
907	1934	 6	10.8	5
907	1934	 7	12.4	5
907	1934	 8	11.7	5
907	1934	 9	 8.6	5
907	1934	10	 2.2	5
907	1934	11	-0.2	5
907	1934	12	 1.8	5
907	1935	 1	 1.1	5
907	1935	 2	-5.5	5
907	1935	 3	 2.1	5
907	1935	 4	 1.1	5
907	1935	 5	 8.9	5
907	1935	 6	 9.2	5
907	1935	 7	10.5	5
907	1935	 8	10.8	5
