252 Bolungarvík Meðalhiti
nr	ar	 man	   t	mat
252	1912	 1	 1.1	3
252	1912	 2	-3.0	3
252	1912	 3	-1.6	3
252	1912	 4	 1.4	3
252	1912	 5	 5.3	3
252	1912	 6	 8.8	3
252	1912	 7	 9.8	3
252	1912	 8	 6.7	3
252	1912	 9	 8.2	3
252	1912	10	 3.6	3
252	1912	11	-0.7	3
252	1912	12	-1.6	3
252	1913	 1	-0.4	3
252	1913	 2	-0.9	3
252	1913	 3	-3.0	3
252	1913	 4	 1.4	3
252	1913	 5	 4.4	3
252	1913	 6	 6.6	3
252	1913	 7	10.7	3
252	1913	 8	 9.4	3
252	1913	 9	 8.1	3
252	1913	10	 2.5	3
252	1913	11	-0.9	3
252	1913	12	-1.7	3
252	1914	 1	 0.6	3
252	1914	 2	-4.2	3
252	1914	 3	-3.7	3
252	1914	 4	-1.2	3
252	1914	 5	 1.7	3
252	1914	 6	 7.6	3
252	1914	 7	 9.9	3
252	1914	 8	 9.7	3
252	1914	 9	 6.2	3
252	1914	10	 5.1	3
252	1914	11	-1.5	3
252	1914	12	-1.2	3
252	1915	 1	-0.2	3
252	1915	 2	-2.9	3
252	1915	 3	-4.5	3
252	1915	 4	 0.5	3
252	1915	 5	 4.2	3
252	1915	 6	 8.0	3
252	1915	 7	 9.2	3
252	1915	 8	10.3	3
252	1915	 9	 7.9	3
252	1915	10	 7.2	3
252	1915	11	 2.7	3
252	1915	12	-1.2	3
252	1916	 1	-0.8	3
252	1916	 2	-1.1	3
252	1916	 3	-2.1	3
252	1916	 4	-1.7	3
252	1916	 5	 3.8	3
252	1916	 6	 9.3	3
252	1916	 7	10.7	3
252	1916	 8	10.7	3
252	1916	 9	 7.4	3
252	1916	10	 4.0	3
252	1916	11	 1.3	3
252	1916	12	-4.2	3
252	1917	 1	-0.7	3
252	1917	 2	-0.2	3
252	1917	 3	-0.4	3
252	1917	 4	-2.8	3
252	1917	 5	 4.7	3
252	1917	 6	 6.9	3
252	1917	 7	12.2	3
252	1917	 8	 9.4	3
252	1917	 9	 5.2	3
252	1917	10	-0.9	3
252	1917	11	-2.4	3
252	1917	12	-6.3	3
252	1918	 1	-13.1	3
252	1918	 2	-6.0	3
252	1918	 3	 0.3	3
252	1918	 4	 0.5	3
252	1918	 5	 6.7	3
252	1918	 6	 8.7	3
252	1918	 7	 9.8	3
252	1918	 8	 9.4	3
252	1918	 9	 4.9	3
252	1918	10	 2.5	3
252	1918	11	-0.4	3
252	1918	12	-0.9	3
252	1919	 1	-0.3	3
252	1919	 2	-2.5	3
252	1919	 3	-5.0	3
252	1919	 4	-1.5	3
252	1919	 5	 4.7	3
252	1919	 6	 8.9	3
252	1919	 7	11.0	3
252	1919	 8	 8.5	3
252	1919	 9	 5.7	3
252	1919	10	 2.4	3
252	1919	11	-1.1	3
252	1919	12	-1.0	3
252	1920	 1	-4.4	3
252	1920	 2	-4.7	3
252	1920	 3	-2.8	3
252	1920	 4	-1.5	3
252	1920	 5	 2.5	3
252	1920	 6	 8.5	3
252	1920	 7	 9.6	3
252	1920	 8	 9.5	3
252	1920	 9	 7.7	3
252	1920	10	 6.5	3
252	1920	11	 1.4	3
252	1920	12	-0.1	3
252	1921	 1	-2.8	3
252	1921	 2	 1.5	3
252	1921	 3	-3.1	3
252	1921	 4	 0.6	3
252	1921	 5	 3.5	3
252	1921	 6	 8.6	3
252	1921	 7	 9.3	3
252	1921	 8	 7.4	3
252	1921	 9	 5.1	3
252	1921	10	 1.8	3
252	1921	11	 0.6	3
252	1921	12	-1.5	3
252	1922	 1	 0.2	3
252	1922	 2	 0.1	3
252	1922	 3	-0.2	3
252	1922	 4	-0.2	3
252	1922	 5	 2.9	3
252	1922	 6	 6.6	3
252	1922	 7	 8.3	3
252	1922	 8	 8.8	3
252	1922	 9	 5.2	3
252	1922	10	 3.9	3
252	1922	11	 0.7	3
252	1922	12	 1.9	3
252	1923	 1	-2.3	3
252	1923	 2	 0.1	3
252	1923	 3	 3.7	3
252	1923	 4	 3.1	3
252	1923	 5	 3.6	3
252	1923	 6	 7.0	3
252	1923	 7	 8.5	3
252	1923	 8	 7.9	3
252	1923	 9	 4.7	3
252	1923	10	 2.1	3
252	1923	11	-1.7	3
252	1923	12	-2.1	3
252	1924	 1	 0.7	3
252	1924	 2	-0.8	3
252	1924	 3	-2.6	3
252	1924	 4	-1.0	3
252	1924	 5	 3.3	3
252	1924	 6	 7.6	3
252	1924	 7	 9.0	3
252	1924	 8	 8.4	3
252	1924	 9	 4.8	3
252	1924	10	 2.8	3
252	1924	11	 2.8	3
252	1924	12	 0.2	3
252	1925	 1	-1.0	3
252	1925	 2	-3.0	3
252	1925	 3	 0.2	3
