303 Hlaðhamar Meðalhiti
nr	ar	 man	   t	mat
303	1921	 9	 4.9	2
303	1921	10	 1.2	2
303	1921	11	-0.6	2
303	1921	12	-1.8	2
303	1922	 1	-1.7	2
303	1922	 2	-1.1	2
303	1922	 3	-0.4	2
303	1922	 4	-0.5	2
303	1922	 5	 2.5	2
303	1922	 6	 6.1	2
303	1922	 7	 7.7	2
303	1922	 8	 7.7	2
303	1922	 9	 4.8	2
303	1922	10	 3.4	2
303	1922	11	-0.8	2
303	1922	12	 0.5	2
303	1923	 1	-3.8	3
303	1923	 2	 0.1	3
303	1923	 3	 2.8	3
303	1923	 4	 3.7	3
303	1923	 5	 4.4	3
303	1923	 6	 7.1	3
303	1923	 7	 8.7	3
303	1923	 8	 7.5	3
303	1923	 9	 4.7	3
303	1923	10	 2.1	3
303	1923	11	-2.6	3
303	1923	12	-2.8	3
303	1924	 1	 0.7	3
303	1924	 2	-0.8	3
303	1924	 3	-2.6	3
303	1924	 4	-0.6	3
303	1924	 5	 1.7	3
303	1924	 6	 6.1	3
303	1924	 7	 8.8	3
303	1924	 8	 7.0	3
303	1924	 9	 3.5	3
303	1924	10	 1.1	3
303	1924	11	 1.3	3
303	1924	12	-0.8	3
303	1925	 1	-1.7	3
303	1925	 2	-3.9	3
303	1925	 3	-1.4	3
303	1925	 4	-0.5	3
303	1925	 5	 3.3	3
303	1925	 6	 9.1	3
303	1925	 7	 9.1	3
303	1925	 8	 9.3	3
303	1925	 9	 6.1	3
303	1925	10	 1.6	3
303	1925	11	 0.1	3
303	1925	12	-4.3	3
303	1926	 1	-1.0	4
303	1926	 2	-0.3	4
303	1926	 3	-1.8	4
303	1926	 4	 3.5	4
303	1926	 5	 4.3	4
303	1926	 6	 7.5	4
303	1926	 7	10.8	4
303	1926	 8	 8.8	4
303	1926	 9	 5.0	4
303	1926	10	-1.1	4
303	1926	11	-1.2	4
303	1926	12	-1.1	4
303	1927	 1	-3.9	4
303	1927	 2	-0.6	4
303	1927	 3	 0.6	4
303	1927	 4	-0.1	4
303	1927	 5	 4.6	4
303	1927	 6	 7.5	4
303	1927	 7	10.4	4
303	1927	 8	 8.8	4
303	1927	 9	 6.0	4
303	1927	10	 2.3	4
303	1927	11	-0.1	4
303	1927	12	-1.6	4
303	1928	 1	-3.1	4
303	1928	 2	-2.1	4
303	1928	 3	-0.3	4
303	1928	 4	 2.5	4
303	1928	 5	 6.5	4
303	1928	 6	 5.7	4
303	1928	 7	 8.9	4
303	1928	 8	 9.4	4
303	1928	 9	 7.8	4
303	1928	10	 4.0	4
303	1928	11	 0.3	4
303	1928	12	-1.6	4
303	1929	 1	-0.1	4
303	1929	 2	 0.3	4
303	1929	 3	 4.0	4
303	1929	 4	 2.5	4
303	1929	 5	 4.1	4
303	1929	 6	 6.9	4
303	1929	 7	10.1	4
303	1929	 8	 6.5	4
303	1929	 9	 4.8	4
303	1929	10	 0.0	4
303	1929	11	-1.4	4
303	1929	12	-0.3	4
303	1930	 1	-3.3	4
303	1930	 2	-0.8	4
303	1930	 3	-4.0	4
303	1930	 4	 2.5	4
303	1930	 5	 5.1	4
303	1930	 6	 7.9	4
303	1930	 7	 8.8	4
303	1930	 8	 8.3	4
303	1930	 9	 8.2	4
303	1930	10	 1.3	4
303	1930	11	-3.6	4
303	1930	12	-0.5	4
303	1931	 1	-3.0	4
303	1931	 2	-5.3	4
303	1931	 3	-1.6	4
303	1931	 4	 1.4	4
303	1931	 5	 4.5	4
303	1931	 6	 7.3	4
303	1931	 7	 8.3	4
303	1931	 8	10.3	4
303	1931	 9	 8.4	4
303	1931	10	 3.1	4
303	1931	11	 1.4	4
303	1931	12	-1.8	4
303	1932	 1	-1.4	4
303	1932	 2	 1.6	4
303	1932	 3	 0.3	4
303	1932	 4	-1.9	4
303	1932	 5	 5.2	4
303	1932	 6	 9.3	4
303	1932	 7	 8.1	4
303	1932	 8	10.2	4
303	1932	 9	 6.0	4
303	1932	10	 2.4	4
303	1932	11	 0.8	4
303	1932	12	 0.6	4
303	1933	 1	 0.6	4
303	1933	 2	-4.1	4
303	1933	 3	-0.1	4
303	1933	 4	 0.9	4
303	1933	 5	 6.2	4
303	1933	 6	 9.9	4
303	1933	 7	11.1	4
303	1933	 8	10.2	4
303	1933	 9	 9.0	4
303	1933	10	 2.8	4
303	1933	11	 2.5	4
303	1933	12	 2.1	4
303	1934	 1	-1.6	4
303	1934	 2	-0.2	4
303	1934	 3	-3.2	4
303	1934	 4	 1.8	4
303	1934	 5	 3.9	4
303	1934	 6	10.0	4
303	1934	 7	10.8	4
303	1934	 8	 8.9	4
303	1934	 9	 7.5	4
303	1934	10	 2.6	4
303	1934	11	 0.1	4
303	1934	12	 0.7	4
303	1935	 1	 1.4	4
303	1935	 2	-6.6	4
303	1935	 3	 1.4	4
303	1935	 4	 0.7	4
303	1935	 5	 7.4	4
303	1935	 6	 7.3	4
303	1935	 7	 9.4	4
303	1935	 8	 8.9	4
303	1935	 9	 6.5	4
303	1935	10	 2.0	4
303	1935	11	 1.1	4
303	1935	12	-2.0	4
303	1936	 1	-6.2	4
303	1936	 2	-3.1	4
303	1936	 3	-1.2	4
303	1936	 4	 1.6	4
303	1936	 5	 7.3	4
303	1936	 6	 8.4	4
303	1936	 7	 9.8	4
303	1936	 8	 9.6	4
303	1936	 9	 8.2	4
303	1936	10	 4.2	4
303	1936	11	 0.7	4
303	1936	12	-4.2	4
303	1937	 1	-0.7	2
303	1937	 2	-2.8	2
303	1937	 3	-3.6	2
303	1937	 4	 1.9	2
303	1937	 5	 4.5	2
303	1937	 6	 8.4	2
303	1937	 7	 9.3	2
303	1937	 8	 8.8	2
303	1937	 9	 6.4	2
303	1937	10	 2.2	2
303	1937	11	 1.1	2
303	1937	12	 0.2	2
303	1938	 1	-2.5	2
303	1938	 2	-0.5	2
303	1938	 3	-1.5	2
303	1938	 4	 3.1	2
303	1938	 5	 3.3	2
303	1938	 6	 6.3	2
303	1938	 7	 8.8	2
303	1938	 8	 9.8	2
303	1938	 9	 7.6	2
303	1938	10	 2.9	2
303	1938	11	-0.4	2
303	1938	12	-0.4	2
303	1939	 1	-3.1	2
303	1939	 2	-2.3	2
303	1939	 3	 0.5	2
303	1939	 4	 1.9	2
303	1939	 5	 6.7	2
303	1939	 6	 9.1	2
303	1939	 7	10.7	2
303	1939	 8	11.1	2
303	1939	 9	10.1	2
303	1939	10	 5.6	2
303	1939	11	-0.9	2
303	1939	12	-2.0	2
303	1940	 1	-0.9	5
303	1940	 2	-1.9	5
303	1940	 3	-3.4	5
303	1940	 4	 0.1	5
303	1940	 5	 5.2	5
303	1940	 6	 8.3	5
303	1940	 7	 9.3	5
303	1940	 8	 8.8	5
303	1940	 9	 5.8	5
303	1940	10	 3.6	5
303	1940	11	-0.8	5
303	1940	12	-0.4	5
303	1941	 1	-3.2	5
303	1941	 2	-5.0	5
303	1941	 3	-1.2	5
303	1941	 4	 2.9	5
303	1941	 5	 6.0	5
303	1941	 6	 9.3	5
303	1941	 7	 9.9	5
303	1941	 8	 8.6	5
303	1941	 9	10.2	5
303	1941	10	 4.8	5
303	1941	11	 1.7	5
303	1941	12	 0.2	5
